date,p (mbar),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3)
2020-11-06 00:30:00,1010.0,273.41,1.04,100.0,6.59,6.59,0.0,4.07,6.52,1280.04
2020-11-06 00:40:00,1009.94,273.44,1.06,100.0,6.6,6.6,0.0,4.07,6.53,1279.86
2020-11-06 00:50:00,1009.86,272.89,0.51,100.0,6.34,6.34,0.0,3.91,6.28,1282.49
2020-11-06 01:00:00,1009.83,272.7,0.32,100.0,6.25,6.25,0.0,3.86,6.19,1283.38
2020-11-06 01:10:00,1009.85,272.62,0.23,100.0,6.21,6.21,0.0,3.84,6.15,1283.82
2020-11-06 01:20:00,1009.86,272.48,0.09,100.0,6.15,6.15,0.0,3.8,6.09,1284.51
2020-11-06 01:30:00,1009.81,272.3,-0.09,100.0,6.07,6.07,0.0,3.75,6.01,1285.34
2020-11-06 01:40:00,1009.88,272.19,-0.19,100.0,6.02,6.02,0.0,3.72,5.96,1285.94
2020-11-06 01:50:00,1009.89,272.05,-0.33,100.0,5.96,5.96,0.0,3.68,5.9,1286.66
2020-11-06 02:00:00,1009.84,272.28,-0.11,100.0,6.06,6.06,0.0,3.74,6.0,1285.5
2020-11-06 02:10:00,1009.85,272.51,0.13,100.0,6.16,6.16,0.0,3.81,6.1,1284.34
2020-11-06 02:20:00,1009.91,272.43,0.05,100.0,6.13,6.13,0.0,3.78,6.07,1284.8
2020-11-06 02:30:00,1009.86,272.14,-0.25,100.0,6.0,6.0,0.0,3.7,5.94,1286.2
2020-11-06 02:40:00,1009.82,271.85,-0.54,100.0,5.87,5.87,0.0,3.62,5.82,1287.57
2020-11-06 02:50:00,1009.75,271.97,-0.42,100.0,5.92,5.92,0.0,3.66,5.86,1286.92
2020-11-06 03:00:00,1009.71,272.32,-0.08,100.0,6.07,6.07,0.0,3.75,6.01,1285.18
2020-11-06 03:10:00,1009.59,271.97,-0.44,100.0,5.91,5.91,0.0,3.65,5.86,1286.8
2020-11-06 03:20:00,1009.48,271.46,-0.96,100.0,5.69,5.69,0.0,3.52,5.64,1289.21
2020-11-06 03:30:00,1009.38,271.53,-0.89,100.0,5.72,5.72,0.0,3.53,5.67,1288.77
2020-11-06 03:40:00,1009.31,271.62,-0.81,100.0,5.75,5.75,0.0,3.55,5.7,1288.28
2020-11-06 03:50:00,1009.27,271.49,-0.94,100.0,5.7,5.7,0.0,3.52,5.65,1288.86
2020-11-06 04:00:00,1009.23,271.46,-0.97,100.0,5.69,5.69,0.0,3.51,5.64,1288.96
2020-11-06 04:10:00,1009.22,271.4,-1.03,100.0,5.66,5.66,0.0,3.5,5.61,1289.25
2020-11-06 04:20:00,1009.18,271.34,-1.1,100.0,5.63,5.63,0.0,3.48,5.58,1289.54
2020-11-06 04:30:00,1009.2,271.43,-1.01,100.0,5.67,5.67,0.0,3.5,5.62,1289.09
2020-11-06 04:40:00,1009.23,271.45,-0.98,100.0,5.68,5.68,0.0,3.51,5.63,1289.03
2020-11-06 04:50:00,1009.26,271.43,-1.0,100.0,5.68,5.68,0.0,3.51,5.62,1289.14
2020-11-06 05:00:00,1009.28,271.54,-0.89,100.0,5.72,5.72,0.0,3.53,5.67,1288.63
2020-11-06 05:10:00,1009.36,271.6,-0.83,100.0,5.75,5.75,0.0,3.55,5.69,1288.43
2020-11-06 05:20:00,1009.35,271.48,-0.95,100.0,5.7,5.7,0.0,3.52,5.64,1289.01
2020-11-06 05:30:00,1009.21,271.25,-1.19,100.0,5.6,5.6,0.0,3.46,5.55,1290.02
2020-11-06 05:40:00,1009.13,271.26,-1.18,100.0,5.6,5.6,0.0,3.46,5.55,1289.86
2020-11-06 05:50:00,1009.09,271.33,-1.11,100.0,5.63,5.63,0.0,3.48,5.58,1289.47
2020-11-06 06:00:00,1009.07,271.41,-1.04,100.0,5.66,5.66,0.0,3.5,5.61,1289.08
2020-11-06 06:10:00,1009.04,271.44,-1.01,100.0,5.67,5.67,0.0,3.5,5.62,1288.9
2020-11-06 06:20:00,1009.04,271.36,-1.09,100.0,5.64,5.64,0.0,3.48,5.59,1289.3
2020-11-06 06:30:00,1008.95,271.34,-1.12,100.0,5.63,5.63,0.0,3.48,5.58,1289.32
2020-11-06 06:40:00,1008.97,271.32,-1.14,100.0,5.62,5.62,0.0,3.47,5.57,1289.45
2020-11-06 06:50:00,1009.08,271.3,-1.14,100.0,5.62,5.62,0.0,3.47,5.57,1289.62
2020-11-06 07:00:00,1009.14,271.35,-1.1,100.0,5.64,5.64,0.0,3.48,5.59,1289.46
2020-11-06 07:10:00,1009.18,271.42,-1.02,100.0,5.67,5.67,0.0,3.5,5.62,1289.15
2020-11-06 07:20:00,1009.13,271.39,-1.05,100.0,5.65,5.65,0.0,3.49,5.6,1289.23
2020-11-06 07:30:00,1009.14,271.34,-1.1,100.0,5.63,5.63,0.0,3.48,5.58,1289.49
2020-11-06 07:40:00,1009.17,271.32,-1.12,100.0,5.62,5.62,0.0,3.47,5.57,1289.64
2020-11-06 07:50:00,1009.23,271.36,-1.08,100.0,5.64,5.64,0.0,3.49,5.59,1289.49
2020-11-06 08:00:00,1009.34,271.37,-1.06,100.0,5.65,5.65,0.0,3.49,5.6,1289.53
2020-11-06 08:10:00,1009.29,271.48,-0.95,100.0,5.7,5.7,0.0,3.52,5.64,1288.95
2020-11-06 08:20:00,1009.25,271.66,-0.77,100.0,5.77,5.77,0.0,3.57,5.72,1287.99
2020-11-06 08:30:00,1009.33,271.76,-0.67,100.0,5.81,5.81,0.0,3.59,5.76,1287.61
2020-11-06 08:40:00,1009.39,271.81,-0.61,100.0,5.84,5.84,0.0,3.61,5.79,1287.39
2020-11-06 08:50:00,1009.39,271.91,-0.51,100.0,5.88,5.88,0.0,3.63,5.83,1286.89
2020-11-06 09:00:00,1009.38,272.22,-0.2,100.0,6.02,6.02,0.0,3.72,5.96,1285.36
2020-11-06 09:10:00,1009.4,272.71,0.29,100.0,6.24,6.24,0.0,3.85,6.18,1282.98
2020-11-06 09:20:00,1009.49,273.26,0.85,100.0,6.5,6.5,0.0,4.01,6.44,1280.32
2020-11-06 09:30:00,1009.49,273.67,1.13,99.1,6.69,6.63,0.06,4.1,6.57,1278.35
2020-11-06 09:40:00,1009.5,274.19,0.88,93.7,6.95,6.51,0.44,4.02,6.45,1275.99
2020-11-06 09:50:00,1009.43,274.47,0.96,92.4,7.09,6.55,0.54,4.05,6.49,1274.61
2020-11-06 10:00:00,1009.32,274.84,1.13,91.1,7.28,6.63,0.65,4.1,6.57,1272.74
2020-11-06 10:10:00,1009.28,275.1,1.27,90.4,7.41,6.7,0.71,4.14,6.64,1271.48
2020-11-06 10:20:00,1009.26,275.55,1.48,88.9,7.65,6.8,0.85,4.2,6.74,1269.36
2020-11-06 10:30:00,1009.24,275.62,1.57,89.0,7.69,6.84,0.85,4.23,6.78,1268.98
2020-11-06 10:40:00,1009.23,275.95,1.73,88.0,7.87,6.92,0.94,4.28,6.86,1267.42
2020-11-06 10:50:00,1009.17,276.27,1.95,87.4,8.05,7.03,1.01,4.35,6.97,1265.83
2020-11-06 11:00:00,1009.06,276.8,2.27,86.2,8.35,7.2,1.15,4.45,7.13,1263.23
2020-11-06 11:10:00,1008.98,277.09,2.42,85.4,8.52,7.27,1.24,4.5,7.21,1261.81
2020-11-06 11:20:00,1008.91,277.56,2.63,83.9,8.8,7.38,1.42,4.57,7.32,1259.55
2020-11-06 11:30:00,1008.83,277.88,2.87,83.5,9.0,7.51,1.48,4.64,7.45,1257.96
2020-11-06 11:40:00,1008.81,278.38,3.07,81.8,9.31,7.62,1.69,4.71,7.55,1255.65
2020-11-06 11:50:00,1008.66,278.82,3.29,80.7,9.59,7.74,1.85,4.79,7.67,1253.49
2020-11-06 12:00:00,1008.46,279.17,3.48,79.86,9.82,7.84,1.98,4.85,7.78,1251.68
2020-11-06 12:10:00,1008.31,279.72,3.71,78.25,10.19,7.97,2.22,4.93,7.91,1249.02
2020-11-06 12:20:00,1008.21,280.31,4.0,76.72,10.61,8.14,2.47,5.04,8.07,1246.22
2020-11-06 12:30:00,1008.17,280.81,4.23,75.4,10.97,8.27,2.7,5.12,8.2,1243.93
2020-11-06 12:40:00,1008.03,281.18,4.39,74.44,11.24,8.37,2.87,5.18,8.3,1242.13
2020-11-06 12:50:00,1007.86,281.59,4.56,73.32,11.55,8.47,3.08,5.24,8.4,1240.11
2020-11-06 13:00:00,1007.72,281.87,4.71,72.72,11.76,8.55,3.21,5.3,8.49,1238.72
2020-11-06 13:10:00,1007.57,282.22,4.65,70.77,12.03,8.52,3.52,5.27,8.45,1237.05
2020-11-06 13:20:00,1007.46,282.65,4.65,68.84,12.38,8.52,3.86,5.28,8.46,1235.08
2020-11-06 13:30:00,1007.42,282.88,4.56,67.36,12.57,8.47,4.1,5.24,8.4,1234.06
2020-11-06 13:40:00,1007.3,282.77,4.31,66.72,12.47,8.32,4.15,5.15,8.26,1234.5
2020-11-06 13:50:00,1007.21,282.89,4.22,65.81,12.56,8.27,4.29,5.12,8.21,1233.93
2020-11-06 14:00:00,1007.13,283.15,4.16,64.4,12.78,8.23,4.55,5.1,8.17,1232.72
2020-11-06 14:10:00,1007.05,283.7,4.26,62.54,13.25,8.29,4.96,5.13,8.23,1230.26
2020-11-06 14:20:00,1006.95,283.99,4.06,60.55,13.5,8.17,5.32,5.06,8.12,1228.98
2020-11-06 14:30:00,1006.88,284.23,4.02,59.4,13.71,8.15,5.57,5.05,8.09,1227.87
2020-11-06 14:40:00,1006.87,284.45,4.08,58.79,13.91,8.18,5.73,5.07,8.12,1226.9
2020-11-06 14:50:00,1006.82,284.49,4.13,58.88,13.94,8.21,5.73,5.09,8.15,1226.69
2020-11-06 15:00:00,1006.77,284.73,4.3,58.68,14.16,8.31,5.85,5.15,8.26,1225.55
2020-11-06 15:10:00,1006.74,284.56,4.29,59.28,14.01,8.3,5.7,5.15,8.25,1226.24
2020-11-06 15:20:00,1006.71,284.56,4.39,59.74,14.0,8.36,5.64,5.18,8.31,1226.22
2020-11-06 15:30:00,1006.57,283.98,4.43,62.32,13.46,8.39,5.07,5.2,8.33,1228.58
2020-11-06 15:40:00,1006.47,283.57,4.36,63.77,13.09,8.35,4.74,5.18,8.29,1230.29
2020-11-06 15:50:00,1006.34,283.22,4.36,65.31,12.78,8.35,4.43,5.18,8.29,1231.7
2020-11-06 16:00:00,1006.23,282.89,4.25,66.3,12.49,8.28,4.21,5.14,8.23,1233.07
2020-11-06 16:10:00,1006.16,282.83,4.25,66.56,12.44,8.28,4.16,5.14,8.23,1233.24
2020-11-06 16:20:00,1006.08,282.76,4.27,67.02,12.38,8.29,4.08,5.14,8.24,1233.5
2020-11-06 16:30:00,1006.04,282.42,4.27,68.54,12.1,8.29,3.81,5.14,8.24,1234.93
2020-11-06 16:40:00,1006.02,282.38,4.29,68.88,12.06,8.3,3.75,5.15,8.25,1235.11
2020-11-06 16:50:00,1006.04,281.88,4.28,71.13,11.67,8.3,3.37,5.15,8.25,1237.28
2020-11-06 17:00:00,1006.04,281.71,4.36,72.39,11.53,8.35,3.18,5.18,8.3,1238.0
2020-11-06 17:10:00,1006.01,281.64,4.35,72.72,11.47,8.34,3.13,5.17,8.29,1238.33
2020-11-06 17:20:00,1006.01,281.06,4.32,75.45,11.03,8.32,2.71,5.16,8.27,1240.88
2020-11-06 17:30:00,1006.03,280.71,4.29,77.14,10.77,8.31,2.46,5.15,8.26,1242.46
2020-11-06 17:40:00,1006.11,280.25,4.27,79.43,10.44,8.29,2.15,5.14,8.24,1244.56
2020-11-06 17:50:00,1006.15,280.01,4.26,80.7,10.27,8.29,1.98,5.14,8.24,1245.66
2020-11-06 18:00:00,1006.17,279.66,4.29,82.8,10.03,8.3,1.72,5.15,8.25,1247.25
2020-11-06 18:10:00,1006.15,279.28,4.21,84.5,9.77,8.26,1.51,5.12,8.21,1248.92
2020-11-06 18:20:00,1006.13,278.85,4.06,86.2,9.48,8.17,1.31,5.07,8.12,1250.89
2020-11-06 18:30:00,1006.15,278.45,3.93,87.8,9.22,8.1,1.13,5.02,8.05,1252.72
2020-11-06 18:40:00,1006.16,278.33,3.97,88.8,9.15,8.12,1.02,5.04,8.07,1253.27
2020-11-06 18:50:00,1006.12,278.33,3.95,88.7,9.14,8.11,1.03,5.03,8.06,1253.26
2020-11-06 19:00:00,1006.11,278.1,3.96,90.2,9.0,8.11,0.88,5.03,8.07,1254.28
2020-11-06 19:10:00,1006.11,277.92,3.91,91.0,8.88,8.08,0.8,5.01,8.03,1255.12
2020-11-06 19:20:00,1006.05,277.69,3.9,92.4,8.74,8.08,0.66,5.01,8.03,1256.06
2020-11-06 19:30:00,1005.94,277.49,3.86,93.5,8.61,8.05,0.56,5.0,8.01,1256.91
2020-11-06 19:40:00,1005.8,277.3,3.78,94.3,8.49,8.01,0.48,4.97,7.96,1257.65
2020-11-06 19:50:00,1005.75,277.24,3.78,94.8,8.45,8.01,0.44,4.97,7.97,1257.9
2020-11-06 20:00:00,1005.69,277.06,3.69,95.4,8.34,7.96,0.38,4.94,7.92,1258.68
2020-11-06 20:10:00,1005.64,276.8,3.55,96.2,8.19,7.88,0.31,4.89,7.84,1259.84
2020-11-06 20:20:00,1005.6,276.4,3.4,97.9,7.96,7.8,0.17,4.84,7.75,1261.65
2020-11-06 20:30:00,1005.6,276.09,3.21,98.8,7.79,7.7,0.09,4.77,7.65,1263.14
2020-11-06 20:40:00,1005.61,276.0,3.22,99.5,7.74,7.7,0.04,4.78,7.66,1263.56
2020-11-06 20:50:00,1005.54,275.75,3.03,100.0,7.6,7.6,0.0,4.71,7.56,1264.7
2020-11-06 21:00:00,1005.55,275.63,2.92,100.0,7.54,7.54,0.0,4.67,7.49,1265.29
2020-11-06 21:10:00,1005.51,275.51,2.8,100.0,7.47,7.47,0.0,4.63,7.43,1265.81
2020-11-06 21:20:00,1005.51,275.27,2.55,100.0,7.34,7.34,0.0,4.55,7.3,1267.0
2020-11-06 21:30:00,1005.52,274.92,2.21,100.0,7.16,7.16,0.0,4.44,7.12,1268.7
2020-11-06 21:40:00,1005.42,274.83,2.11,100.0,7.11,7.11,0.0,4.41,7.07,1269.04
2020-11-06 21:50:00,1005.36,274.5,1.77,100.0,6.94,6.94,0.0,4.31,6.91,1270.6
2020-11-06 22:00:00,1005.32,274.23,1.5,100.0,6.81,6.81,0.0,4.22,6.77,1271.87
2020-11-06 22:10:00,1005.28,274.08,1.35,100.0,6.73,6.73,0.0,4.18,6.7,1272.56
2020-11-06 22:20:00,1005.21,274.07,1.33,100.0,6.73,6.73,0.0,4.17,6.69,1272.55
2020-11-06 22:30:00,1005.08,274.14,1.39,100.0,6.75,6.75,0.0,4.19,6.72,1272.1
2020-11-06 22:40:00,1005.01,274.19,1.43,100.0,6.78,6.78,0.0,4.2,6.74,1271.8
2020-11-06 22:50:00,1004.95,274.12,1.36,100.0,6.74,6.74,0.0,4.18,6.71,1272.09
2020-11-06 23:00:00,1004.88,273.55,0.78,100.0,6.47,6.47,0.0,4.01,6.43,1274.79
2020-11-06 23:10:00,1004.78,273.26,0.48,100.0,6.33,6.33,0.0,3.93,6.3,1276.14
2020-11-06 23:20:00,1004.79,273.31,0.54,100.0,6.35,6.35,0.0,3.94,6.32,1275.88
2020-11-06 23:30:00,1004.75,273.3,0.52,100.0,6.35,6.35,0.0,3.94,6.32,1275.89
2020-11-06 23:40:00,1004.8,273.23,0.46,100.0,6.31,6.31,0.0,3.92,6.28,1276.29
2020-11-06 23:50:00,1004.66,273.1,0.32,100.0,6.25,6.25,0.0,3.88,6.22,1276.79
2020-11-07 00:00:00,1004.59,272.97,0.18,100.0,6.19,6.19,0.0,3.84,6.16,1277.4
2020-11-07 00:10:00,1004.51,272.94,0.14,100.0,6.17,6.17,0.0,3.83,6.14,1277.46
2020-11-07 00:20:00,1004.39,272.93,0.12,100.0,6.16,6.16,0.0,3.83,6.14,1277.39
2020-11-07 00:30:00,1004.37,272.72,-0.09,100.0,6.07,6.07,0.0,3.77,6.04,1278.43
2020-11-07 00:40:00,1004.29,272.65,-0.16,100.0,6.04,6.04,0.0,3.75,6.01,1278.67
2020-11-07 00:50:00,1004.24,272.89,0.07,100.0,6.14,6.14,0.0,3.81,6.11,1277.45
2020-11-07 01:00:00,1004.18,272.75,-0.07,100.0,6.08,6.08,0.0,3.77,6.05,1278.09
2020-11-07 01:10:00,1004.08,272.62,-0.21,100.0,6.01,6.01,0.0,3.73,5.99,1278.63
2020-11-07 01:20:00,1003.97,272.52,-0.32,100.0,5.97,5.97,0.0,3.7,5.94,1279.04
2020-11-07 01:30:00,1003.92,272.77,-0.08,100.0,6.07,6.07,0.0,3.77,6.05,1277.78
2020-11-07 01:40:00,1003.92,272.64,-0.21,100.0,6.02,6.02,0.0,3.74,5.99,1278.41
2020-11-07 01:50:00,1003.85,272.43,-0.42,100.0,5.92,5.92,0.0,3.68,5.9,1279.35
2020-11-07 02:00:00,1003.79,272.44,-0.41,100.0,5.93,5.93,0.0,3.68,5.9,1279.25
2020-11-07 02:10:00,1003.74,272.51,-0.35,100.0,5.95,5.95,0.0,3.7,5.93,1278.87
2020-11-07 02:20:00,1003.7,272.4,-0.46,100.0,5.91,5.91,0.0,3.67,5.88,1279.36
2020-11-07 02:30:00,1003.66,272.34,-0.53,100.0,5.88,5.88,0.0,3.65,5.86,1279.65
2020-11-07 02:40:00,1003.53,272.16,-0.72,100.0,5.8,5.8,0.0,3.6,5.78,1280.4
2020-11-07 02:50:00,1003.45,272.13,-0.75,100.0,5.78,5.78,0.0,3.59,5.76,1280.48
2020-11-07 03:00:00,1003.37,272.32,-0.57,100.0,5.86,5.86,0.0,3.64,5.84,1279.48
2020-11-07 03:10:00,1003.3,272.25,-0.64,100.0,5.83,5.83,0.0,3.62,5.81,1279.76
2020-11-07 03:20:00,1003.21,272.11,-0.79,100.0,5.77,5.77,0.0,3.58,5.75,1280.36
2020-11-07 03:30:00,1003.17,271.95,-0.95,100.0,5.7,5.7,0.0,3.54,5.68,1281.12
2020-11-07 03:40:00,1003.21,271.83,-1.07,100.0,5.65,5.65,0.0,3.51,5.63,1281.74
2020-11-07 03:50:00,1003.23,271.75,-1.15,100.0,5.61,5.61,0.0,3.49,5.6,1282.15
2020-11-07 04:00:00,1003.19,271.74,-1.16,100.0,5.61,5.61,0.0,3.49,5.59,1282.16
2020-11-07 04:10:00,1003.15,271.72,-1.19,100.0,5.6,5.6,0.0,3.48,5.58,1282.24
2020-11-07 04:20:00,1003.08,271.61,-1.3,100.0,5.55,5.55,0.0,3.45,5.53,1282.71
2020-11-07 04:30:00,1003.07,271.55,-1.36,100.0,5.53,5.53,0.0,3.43,5.51,1283.0
2020-11-07 04:40:00,1003.05,271.52,-1.39,100.0,5.51,5.51,0.0,3.43,5.5,1283.12
2020-11-07 04:50:00,1003.05,271.57,-1.35,100.0,5.53,5.53,0.0,3.44,5.52,1282.89
2020-11-07 05:00:00,1003.02,271.51,-1.41,100.0,5.51,5.51,0.0,3.42,5.49,1283.16
2020-11-07 05:10:00,1002.99,271.5,-1.42,100.0,5.51,5.51,0.0,3.42,5.49,1283.15
2020-11-07 05:20:00,1002.92,271.48,-1.44,100.0,5.5,5.5,0.0,3.42,5.48,1283.18
2020-11-07 05:30:00,1002.81,271.4,-1.53,100.0,5.46,5.46,0.0,3.39,5.44,1283.48
2020-11-07 05:40:00,1002.66,271.34,-1.6,100.0,5.43,5.43,0.0,3.38,5.42,1283.64
2020-11-07 05:50:00,1002.57,271.38,-1.57,100.0,5.44,5.44,0.0,3.38,5.43,1283.38
2020-11-07 06:00:00,1002.47,271.43,-1.53,100.0,5.46,5.46,0.0,3.39,5.44,1283.05
2020-11-07 06:10:00,1002.43,271.45,-1.51,100.0,5.47,5.47,0.0,3.4,5.45,1282.9
2020-11-07 06:20:00,1002.4,271.27,-1.69,100.0,5.39,5.39,0.0,3.35,5.38,1283.76
2020-11-07 06:30:00,1002.43,271.1,-1.87,100.0,5.33,5.33,0.0,3.31,5.31,1284.65
2020-11-07 06:40:00,1002.41,270.96,-2.01,100.0,5.27,5.27,0.0,3.28,5.26,1285.32
2020-11-07 06:50:00,1002.4,270.83,-2.13,100.0,5.22,5.22,0.0,3.25,5.21,1285.91
2020-11-07 07:00:00,1002.35,270.81,-2.16,100.0,5.21,5.21,0.0,3.24,5.2,1285.99
2020-11-07 07:10:00,1002.3,270.79,-2.18,100.0,5.2,5.2,0.0,3.23,5.19,1286.03
2020-11-07 07:20:00,1002.38,270.74,-2.23,100.0,5.18,5.18,0.0,3.22,5.17,1286.37
2020-11-07 07:30:00,1002.45,270.67,-2.29,100.0,5.16,5.16,0.0,3.21,5.15,1286.76
2020-11-07 07:40:00,1002.49,270.81,-2.15,100.0,5.22,5.22,0.0,3.24,5.2,1286.12
2020-11-07 07:50:00,1002.53,271.06,-1.89,100.0,5.31,5.31,0.0,3.3,5.3,1284.92
2020-11-07 08:00:00,1002.57,271.14,-1.81,100.0,5.35,5.35,0.0,3.32,5.33,1284.56
2020-11-07 08:10:00,1002.59,271.02,-1.93,100.0,5.3,5.3,0.0,3.29,5.29,1285.18
2020-11-07 08:20:00,1002.54,271.26,-1.69,100.0,5.39,5.39,0.0,3.35,5.38,1283.93
2020-11-07 08:30:00,1002.51,271.77,-1.19,100.0,5.6,5.6,0.0,3.48,5.59,1281.41
2020-11-07 08:40:00,1002.49,272.16,-0.8,100.0,5.76,5.76,0.0,3.58,5.75,1279.5
2020-11-07 08:50:00,1002.44,272.24,-0.72,100.0,5.8,5.8,0.0,3.6,5.78,1279.03
2020-11-07 09:00:00,1002.45,272.29,-0.67,100.0,5.81,5.81,0.0,3.62,5.8,1278.82
2020-11-07 09:10:00,1002.42,272.4,-0.57,100.0,5.86,5.86,0.0,3.64,5.85,1278.25
2020-11-07 09:20:00,1002.36,272.72,-0.25,100.0,6.0,6.0,0.0,3.73,5.98,1276.63
2020-11-07 09:30:00,1002.28,273.03,0.05,100.0,6.13,6.13,0.0,3.81,6.12,1275.05
2020-11-07 09:40:00,1002.18,273.5,0.52,100.0,6.34,6.34,0.0,3.95,6.33,1272.64
2020-11-07 09:50:00,1002.09,274.0,1.01,100.0,6.57,6.57,0.0,4.09,6.56,1270.14
2020-11-07 10:00:00,1001.98,274.59,1.59,100.0,6.85,6.85,0.0,4.27,6.84,1267.18
2020-11-07 10:10:00,1001.88,275.36,2.19,98.8,7.24,7.16,0.09,4.45,7.14,1263.38
2020-11-07 10:20:00,1001.81,276.22,1.4,87.8,7.7,6.76,0.94,4.21,6.75,1259.56
2020-11-07 10:30:00,1001.7,276.5,0.96,83.5,7.84,6.55,1.29,4.08,6.54,1258.32
2020-11-07 10:40:00,1001.53,277.0,1.02,81.0,8.12,6.58,1.54,4.09,6.57,1255.88
2020-11-07 10:50:00,1001.41,277.53,1.09,78.47,8.42,6.61,1.81,4.12,6.6,1253.35
2020-11-07 11:00:00,1001.27,278.33,1.13,74.52,8.9,6.63,2.27,4.13,6.62,1249.63
2020-11-07 11:10:00,1001.14,278.62,1.4,74.5,9.07,6.76,2.31,4.21,6.75,1248.15
2020-11-07 11:20:00,1000.99,278.85,1.45,73.62,9.22,6.78,2.43,4.23,6.78,1246.95
2020-11-07 11:30:00,1000.76,279.17,1.58,72.79,9.41,6.85,2.56,4.27,6.85,1245.28
2020-11-07 11:40:00,1000.57,279.73,2.1,72.78,9.77,7.11,2.66,4.43,7.11,1242.52
2020-11-07 11:50:00,1000.47,280.09,2.38,72.42,10.01,7.25,2.76,4.52,7.25,1240.76
2020-11-07 12:00:00,1000.33,280.67,2.57,70.64,10.41,7.35,3.06,4.58,7.35,1238.03
2020-11-07 12:10:00,1000.15,281.76,2.45,65.06,11.2,7.29,3.91,4.54,7.29,1233.11
2020-11-07 12:20:00,1000.1,282.91,2.08,58.65,12.11,7.1,5.01,4.43,7.1,1228.12
2020-11-07 12:30:00,1000.04,283.69,2.27,56.47,12.75,7.2,5.55,4.49,7.2,1224.66
2020-11-07 12:40:00,999.98,284.4,2.4,54.36,13.36,7.26,6.1,4.53,7.26,1221.5
2020-11-07 12:50:00,999.92,284.88,2.39,52.65,13.79,7.26,6.53,4.53,7.26,1219.42
2020-11-07 13:00:00,999.78,285.36,2.3,50.72,14.22,7.21,7.01,4.5,7.21,1217.26
2020-11-07 13:10:00,999.62,286.12,2.43,48.73,14.94,7.28,7.66,4.54,7.28,1213.84
2020-11-07 13:20:00,999.49,285.98,2.73,50.28,14.79,7.44,7.36,4.64,7.44,1214.26
2020-11-07 13:30:00,999.44,285.92,2.73,50.49,14.73,7.43,7.29,4.64,7.44,1214.49
2020-11-07 13:40:00,999.39,286.06,2.76,50.15,14.86,7.45,7.41,4.65,7.46,1213.83
2020-11-07 13:50:00,999.34,286.47,2.79,48.93,15.27,7.47,7.8,4.66,7.47,1212.02
2020-11-07 14:00:00,999.25,287.0,3.09,48.3,15.79,7.63,8.16,4.76,7.63,1209.64
2020-11-07 14:10:00,999.18,287.67,3.19,46.62,16.48,7.68,8.8,4.8,7.69,1206.75
2020-11-07 14:20:00,999.09,287.73,3.31,46.85,16.54,7.75,8.79,4.84,7.75,1206.4
2020-11-07 14:30:00,999.03,287.49,3.25,47.41,16.28,7.72,8.56,4.82,7.73,1207.36
2020-11-07 14:40:00,999.05,287.46,3.1,46.98,16.25,7.63,8.62,4.77,7.64,1207.54
2020-11-07 14:50:00,999.0,287.92,3.25,46.11,16.74,7.72,9.02,4.82,7.73,1205.51
2020-11-07 15:00:00,999.0,288.34,3.33,45.12,17.2,7.76,9.44,4.85,7.77,1203.73
2020-11-07 15:10:00,998.95,288.81,3.44,44.15,17.72,7.82,9.89,4.88,7.83,1201.73
2020-11-07 15:20:00,998.93,289.2,3.58,43.48,18.16,7.9,10.27,4.93,7.91,1200.06
2020-11-07 15:30:00,998.9,288.99,3.75,44.6,17.92,7.99,9.93,4.99,8.0,1200.85
2020-11-07 15:40:00,998.86,288.88,3.79,45.05,17.8,8.02,9.78,5.01,8.03,1201.25
2020-11-07 15:50:00,998.8,288.57,3.83,46.11,17.43,8.04,9.39,5.02,8.05,1202.5
2020-11-07 16:00:00,998.7,287.32,3.77,49.83,16.07,8.01,8.06,5.0,8.02,1207.67
2020-11-07 16:10:00,998.67,286.44,3.41,51.43,15.18,7.8,7.37,4.88,7.82,1211.44
2020-11-07 16:20:00,998.67,285.61,3.93,56.34,14.37,8.1,6.27,5.06,8.11,1214.82
2020-11-07 16:30:00,998.64,284.81,4.02,59.76,13.63,8.15,5.49,5.09,8.16,1218.17
2020-11-07 16:40:00,998.62,284.6,4.31,61.86,13.44,8.32,5.13,5.2,8.33,1218.97
2020-11-07 16:50:00,998.54,284.13,4.64,65.38,13.02,8.51,4.51,5.32,8.53,1220.84
2020-11-07 17:00:00,998.47,283.61,4.79,68.4,12.58,8.6,3.97,5.38,8.62,1222.95
2020-11-07 17:10:00,998.51,282.92,5.41,74.82,12.01,8.98,3.02,5.62,9.0,1225.81
2020-11-07 17:20:00,998.54,282.6,5.18,75.22,11.75,8.84,2.91,5.52,8.85,1227.3
2020-11-07 17:30:00,998.59,282.33,4.63,73.67,11.55,8.51,3.04,5.32,8.52,1228.64
2020-11-07 17:40:00,998.6,282.44,4.24,71.14,11.63,8.28,3.36,5.17,8.29,1228.29
2020-11-07 17:50:00,998.64,282.15,4.08,71.75,11.41,8.19,3.22,5.11,8.2,1229.64
2020-11-07 18:00:00,998.7,281.67,4.06,73.93,11.05,8.17,2.88,5.1,8.18,1231.78
2020-11-07 18:10:00,998.76,281.23,4.17,76.81,10.72,8.24,2.49,5.15,8.25,1233.76
