date,wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-10-11 12:10:00,1.32,4.35,324.8,0.0,0.0,166.77,336.49,418.62,20.54,408.7
2020-10-11 14:10:00,0.85,1.6,356.7,0.0,0.0,121.24,243.12,265.92,21.6,408.3
2020-10-11 16:10:00,0.75,1.12,219.0,0.0,0.0,55.18,112.09,116.61,20.9,410.5
2020-10-11 18:10:00,2.53,3.0,241.1,0.0,0.0,0.0,0.0,0.0,19.76,415.3
2020-10-11 20:10:00,1.21,1.99,218.7,0.0,0.0,0.0,0.0,0.0,16.52,422.6
2020-10-11 22:10:00,1.54,2.56,187.0,0.0,0.0,0.0,0.0,0.0,14.84,436.1
2020-10-12 00:10:00,1.59,2.31,147.2,0.0,0.0,0.0,0.0,0.0,14.55,444.8
2020-10-12 02:10:00,1.68,2.37,193.1,0.0,0.0,0.0,0.0,0.0,14.87,447.7
2020-10-12 04:10:00,1.47,2.93,177.3,0.0,0.0,0.0,0.0,0.0,15.01,446.6
2020-10-12 06:10:00,1.13,2.18,187.6,0.0,0.0,0.0,0.0,0.0,15.32,449.9
2020-10-12 08:10:00,0.86,1.52,164.5,0.0,0.0,229.71,411.31,488.71,15.98,451.2
2020-10-12 10:10:00,1.26,2.89,223.2,0.0,0.0,216.92,433.78,511.09,15.49,429.0
2020-10-12 12:10:00,2.29,4.16,266.3,0.0,0.0,119.26,248.46,279.25,20.31,413.0
2020-10-12 14:10:00,1.31,3.98,340.7,0.0,0.0,91.55,179.59,282.92,23.69,409.6
2020-10-12 16:10:00,1.08,3.18,297.9,0.0,0.0,94.7,189.79,339.17,25.73,408.6
2020-10-12 18:10:00,0.96,1.62,57.82,0.0,0.0,0.0,0.0,0.0,22.1,415.5
2020-10-12 20:10:00,0.8,1.23,37.92,0.0,0.0,0.0,0.0,0.0,18.76,419.0
2020-10-12 22:10:00,0.23,0.55,293.0,0.0,0.0,0.0,0.0,0.0,16.48,431.5
2020-10-13 00:10:00,0.51,0.8,299.0,0.0,0.0,0.0,0.0,0.0,16.33,447.4
2020-10-13 02:10:00,0.67,1.17,159.1,0.0,0.0,0.0,0.0,0.0,16.6,448.5
2020-10-13 04:10:00,0.8,1.32,350.1,0.0,0.0,0.0,0.0,0.0,15.74,448.0
2020-10-13 06:10:00,1.03,1.55,197.6,0.0,0.0,0.0,0.0,0.0,15.8,455.6
2020-10-13 08:10:00,0.53,1.22,61.05,0.0,0.0,83.45,170.32,176.88,16.72,465.0
2020-10-13 10:10:00,0.99,1.51,65.83,0.0,0.0,202.98,412.06,438.66,19.35,436.0
2020-10-13 12:10:00,2.91,4.03,39.35,0.0,0.0,215.65,441.6,512.23,20.86,417.8
2020-10-13 14:10:00,1.72,3.61,41.59,0.0,0.0,124.95,251.32,581.74,20.88,415.8
2020-10-13 16:10:00,4.16,6.05,48.12,0.0,0.0,80.39,160.24,174.48,20.11,414.2
2020-10-13 18:10:00,0.98,1.53,352.7,0.0,0.0,0.0,0.0,0.0,18.38,414.2
2020-10-13 20:10:00,1.05,1.49,347.0,0.0,0.0,0.0,0.0,0.0,17.6,417.4
2020-10-13 22:10:00,1.06,1.82,184.6,0.0,0.0,0.0,0.0,0.0,17.46,422.5
2020-10-14 00:10:00,1.99,2.84,178.1,0.0,0.0,0.0,0.0,0.0,17.97,423.4
2020-10-14 02:10:00,1.75,3.56,201.6,0.0,0.0,0.0,0.0,0.0,17.78,420.4
2020-10-14 04:10:00,2.05,3.87,247.0,0.0,0.0,0.07,0.0,0.0,16.92,420.6
2020-10-14 06:10:00,1.49,3.64,220.5,0.1,600.0,0.0,0.0,0.0,16.23,420.7
2020-10-14 08:10:00,3.27,6.4,258.1,0.0,0.0,26.08,60.17,67.89,15.89,419.6
2020-10-14 10:10:00,2.98,5.17,260.4,0.4,600.0,120.86,267.91,287.54,15.85,417.2
2020-10-14 12:10:00,2.37,4.01,239.5,0.4,600.0,124.08,276.4,314.36,16.11,414.8
2020-10-14 14:10:00,2.34,4.78,254.3,0.6,600.0,58.39,134.41,148.59,16.27,414.2
2020-10-14 16:10:00,2.81,5.33,262.5,0.6,600.0,18.85,42.79,46.57,15.92,415.2
2020-10-14 18:10:00,2.8,6.44,259.1,0.5,600.0,0.0,0.0,0.0,15.56,416.7
2020-10-14 20:10:00,2.53,4.5,254.0,0.1,600.0,0.0,0.0,0.0,15.41,417.6
2020-10-14 22:10:00,1.56,3.25,205.8,0.2,600.0,0.0,0.0,0.0,15.97,419.1
2020-10-15 00:10:00,1.16,2.8,131.3,0.2,600.0,0.0,0.0,0.0,16.5,419.8
2020-10-15 02:10:00,1.45,3.16,29.12,0.3,600.0,0.0,0.0,0.0,16.4,419.1
2020-10-15 04:10:00,1.73,4.17,25.24,0.0,600.0,0.0,0.0,0.0,16.65,419.6
2020-10-15 06:10:00,2.12,3.75,22.29,0.0,600.0,0.0,0.0,0.0,15.96,421.1
2020-10-15 08:10:00,3.34,4.93,24.13,0.2,600.0,20.64,45.03,48.53,15.68,421.6
2020-10-15 10:10:00,3.31,5.48,30.18,0.0,260.0,31.7,73.3,81.96,15.84,421.9
2020-10-15 12:10:00,4.23,5.79,27.53,0.0,0.0,59.06,133.38,180.47,15.85,419.7
2020-10-15 14:10:00,4.94,7.38,29.07,0.0,0.0,37.28,84.54,93.41,15.77,418.2
2020-10-15 16:10:00,3.64,5.69,27.81,0.0,0.0,15.18,33.94,38.03,15.64,417.2
2020-10-15 18:10:00,3.94,5.64,30.34,0.0,0.0,0.0,0.0,0.0,15.73,417.4
2020-10-15 20:10:00,3.06,4.4,35.56,0.0,0.0,0.01,0.0,0.0,16.06,419.0
2020-10-15 22:10:00,3.67,5.32,30.61,0.1,360.0,0.0,0.0,0.0,15.74,418.5
2020-10-16 00:10:00,3.46,4.52,29.42,0.0,0.0,0.0,0.0,0.0,15.41,420.6
2020-10-16 02:10:00,3.01,4.13,29.46,0.0,320.0,0.0,0.0,0.0,15.4,419.4
2020-10-16 04:10:00,4.82,7.29,33.32,0.1,130.0,0.0,0.0,0.0,15.69,421.1
2020-10-16 06:10:00,4.75,6.88,26.29,0.0,0.0,0.37,0.0,0.0,15.03,420.0
2020-10-16 08:10:00,4.28,7.87,22.22,0.0,0.0,27.12,58.23,63.55,15.08,419.8
2020-10-16 10:10:00,4.17,5.86,28.26,0.0,0.0,52.36,112.21,141.14,14.42,417.7
2020-10-16 12:10:00,4.66,6.85,27.83,0.0,0.0,175.9,355.42,455.61,16.27,414.7
2020-10-16 14:10:00,3.15,5.65,19.45,0.1,600.0,55.85,123.8,174.09,17.58,412.7
2020-10-16 16:10:00,1.38,4.19,20.43,0.0,0.0,44.63,93.78,110.17,18.47,412.1
2020-10-16 18:10:00,1.84,3.82,22.04,0.0,0.0,0.0,0.0,0.0,18.26,414.5
2020-10-16 20:10:00,0.81,1.83,217.0,0.1,570.0,0.0,0.0,0.0,16.49,416.8
2020-10-16 22:10:00,2.93,4.62,31.95,0.1,450.0,0.0,0.0,0.0,15.11,416.5
2020-10-17 00:10:00,0.98,2.13,222.9,0.0,140.0,0.0,0.0,0.0,15.91,416.4
2020-10-17 02:10:00,1.0,1.75,234.6,0.0,500.0,0.0,0.0,0.0,15.7,417.1
2020-10-17 04:10:00,0.86,2.14,202.2,0.1,440.0,0.0,0.0,0.0,16.58,418.0
2020-10-17 06:10:00,0.69,1.24,188.6,0.0,0.0,0.0,0.0,0.0,17.0,417.5
2020-10-17 08:10:00,1.0,2.22,240.5,0.0,0.0,48.76,100.78,121.25,17.41,420.3
2020-10-17 10:10:00,1.07,2.07,357.7,0.0,0.0,63.26,139.24,171.65,18.65,416.8
2020-10-17 12:10:00,1.11,2.12,279.2,0.0,0.0,102.98,222.25,234.29,18.89,416.2
2020-10-17 14:10:00,1.37,2.3,243.1,0.0,190.0,48.22,108.52,116.48,19.18,417.3
2020-10-17 16:10:00,0.94,1.49,224.3,0.0,0.0,34.15,71.76,83.99,18.54,416.4
2020-10-17 18:10:00,1.28,2.18,241.8,0.0,0.0,0.0,0.0,0.0,18.31,419.8
2020-10-17 20:10:00,1.61,2.98,238.6,0.0,0.0,0.0,0.0,0.0,17.62,422.0
2020-10-17 22:10:00,1.53,2.48,231.1,0.0,0.0,0.0,0.0,0.0,17.15,421.1
2020-10-18 00:10:00,1.47,2.29,243.2,0.0,0.0,0.0,0.0,0.0,17.09,422.8
2020-10-18 02:10:00,1.55,2.48,228.6,0.0,0.0,0.0,0.0,0.0,16.92,422.6
2020-10-18 04:10:00,1.66,2.71,244.2,0.0,0.0,0.0,0.0,0.0,16.83,421.1
2020-10-18 06:10:00,2.48,3.49,265.4,0.0,0.0,0.0,0.0,0.0,16.22,421.1
2020-10-18 08:10:00,2.3,4.19,253.5,0.0,0.0,63.61,128.26,149.1,16.22,419.4
2020-10-18 10:10:00,3.15,5.52,248.3,0.0,0.0,179.22,355.0,381.71,17.44,414.1
2020-10-18 12:10:00,1.54,2.71,257.7,0.0,0.0,92.98,192.62,248.1,19.77,410.7
2020-10-18 14:10:00,2.37,5.17,243.4,0.0,0.0,356.21,673.38,883.97,20.41,412.5
2020-10-18 16:10:00,1.57,2.75,234.4,0.0,0.0,30.19,62.34,70.89,21.63,413.6
2020-10-18 18:10:00,0.88,1.9,258.3,0.0,0.0,0.0,0.0,0.0,19.62,419.1
2020-10-18 20:10:00,2.13,3.91,242.1,0.0,0.0,0.0,0.0,0.0,18.76,421.8
2020-10-18 22:10:00,0.58,1.11,51.66,0.0,0.0,0.0,0.0,0.0,17.84,425.0
2020-10-19 00:10:00,0.34,0.76,30.85,0.0,0.0,0.0,0.0,0.0,18.04,427.7
2020-10-19 02:10:00,0.85,1.64,131.9,0.0,0.0,0.0,0.0,0.0,18.02,434.8
2020-10-19 04:10:00,1.28,2.32,161.0,0.0,0.0,0.0,0.0,0.0,18.0,440.8
2020-10-19 06:10:00,0.94,1.52,203.1,0.0,0.0,0.0,0.0,0.0,17.86,449.5
2020-10-19 08:10:00,0.71,1.23,169.5,0.0,0.0,63.31,127.45,177.69,17.84,454.6
2020-10-19 10:10:00,2.27,3.7,158.3,0.0,0.0,128.75,258.99,265.63,19.05,432.3
2020-10-19 12:10:00,1.21,2.48,147.0,0.0,0.0,192.76,386.41,399.86,20.76,421.5
2020-10-19 14:10:00,2.92,4.09,211.2,0.0,0.0,236.73,465.29,505.51,22.56,410.5
2020-10-19 16:10:00,3.24,4.25,176.6,0.0,0.0,72.25,141.94,160.98,21.83,412.0
2020-10-19 18:10:00,2.02,2.65,225.7,0.0,0.0,0.0,0.0,0.0,19.82,416.6
2020-10-19 20:10:00,1.1,1.72,213.7,0.0,0.0,0.0,0.0,0.0,17.1,422.7
2020-10-19 22:10:00,0.33,0.7,194.0,0.0,0.0,0.0,0.0,0.0,15.15,440.5
2020-10-20 00:10:00,0.29,0.58,82.1,0.0,0.0,0.0,0.0,0.0,13.62,444.5
2020-10-20 02:10:00,0.82,1.14,209.9,0.0,0.0,0.0,0.0,0.0,12.84,440.1
2020-10-20 04:10:00,1.04,2.76,221.6,0.0,0.0,0.0,0.0,0.0,12.08,437.3
2020-10-20 06:10:00,3.02,3.82,208.3,0.0,0.0,0.0,0.0,0.0,12.03,430.0
2020-10-20 08:10:00,2.5,4.41,155.7,0.0,0.0,85.23,170.47,222.54,13.34,435.0
2020-10-20 10:10:00,3.45,5.29,165.8,0.0,0.0,198.32,397.36,493.62,17.27,424.9
2020-10-20 12:10:00,2.97,4.57,176.8,0.0,0.0,427.49,828.23,1107.02,19.83,414.4
2020-10-20 14:10:00,2.54,4.22,177.5,0.0,0.0,177.43,357.81,401.28,23.45,411.8
2020-10-20 16:10:00,1.99,2.84,172.5,0.0,0.0,39.55,81.59,88.1,23.32,415.1
2020-10-20 18:10:00,0.76,1.68,220.7,0.0,0.0,0.0,0.0,0.0,22.08,423.9
2020-10-20 20:10:00,1.73,3.06,193.1,0.0,260.0,0.0,0.0,0.0,20.54,429.4
2020-10-20 22:10:00,3.02,4.09,208.7,0.0,0.0,0.0,0.0,0.0,19.19,430.6
2020-10-21 00:10:00,2.39,4.28,179.9,0.0,0.0,0.24,0.0,0.0,19.14,432.8
2020-10-21 02:10:00,2.18,3.36,207.3,0.0,0.0,0.0,0.0,0.0,19.63,434.0
2020-10-21 04:10:00,3.21,3.85,201.5,0.0,0.0,0.0,0.0,0.0,19.28,436.3
2020-10-21 06:10:00,3.0,4.98,172.8,0.0,0.0,0.0,0.0,0.0,19.32,444.2
2020-10-21 08:10:00,2.96,5.17,171.9,0.0,0.0,27.18,59.19,72.42,19.47,441.8
2020-10-21 10:10:00,3.54,5.26,177.7,0.0,0.0,30.77,69.79,82.22,21.16,425.8
2020-10-21 12:10:00,1.5,2.53,126.3,0.0,0.0,183.1,378.48,472.86,22.98,422.8
2020-10-21 14:10:00,3.04,3.61,204.9,0.0,0.0,129.54,266.55,307.49,25.43,413.0
2020-10-21 16:10:00,2.9,4.02,203.3,0.0,0.0,69.12,133.29,164.82,26.64,415.0
2020-10-21 18:10:00,2.32,3.86,192.7,0.0,0.0,0.0,0.0,0.0,24.6,419.3
2020-10-21 20:10:00,2.15,2.91,178.0,0.0,0.0,0.0,0.0,0.0,23.38,424.4
2020-10-21 22:10:00,1.3,2.18,224.1,0.0,0.0,0.0,0.0,0.0,21.84,428.1
2020-10-22 00:10:00,1.88,2.72,185.6,0.0,0.0,0.0,0.0,0.0,21.26,432.4
2020-10-22 02:10:00,2.36,3.18,188.6,0.0,0.0,0.0,0.0,0.0,21.41,433.3
2020-10-22 04:10:00,5.78,7.97,216.5,0.0,0.0,0.0,0.0,0.0,21.24,430.1
2020-10-22 06:10:00,3.3,4.19,221.2,0.0,0.0,0.0,0.0,0.0,21.77,433.9
2020-10-22 08:10:00,3.39,4.55,218.0,0.0,0.0,152.66,297.03,314.47,21.86,432.4
2020-10-22 10:10:00,2.82,4.81,185.6,0.0,0.0,144.92,296.73,528.19,24.94,427.7
2020-10-22 12:10:00,5.13,6.82,208.1,0.0,0.0,260.82,524.67,699.78,27.8,416.0
2020-10-22 14:10:00,5.16,8.24,212.8,0.0,0.0,323.07,634.02,675.54,28.95,413.5
2020-10-22 16:10:00,1.98,4.3,191.6,0.0,0.0,104.18,201.7,251.67,31.71,414.5
2020-10-22 18:10:00,2.76,3.97,212.2,0.0,0.0,0.0,0.0,0.0,28.32,417.1
2020-10-22 20:10:00,3.21,4.06,208.2,0.0,0.0,0.0,0.0,0.0,25.91,426.1
2020-10-22 22:10:00,1.51,3.02,143.3,0.0,0.0,0.0,0.0,0.0,25.0,429.1
2020-10-23 00:10:00,3.68,6.0,215.9,0.0,0.0,0.0,0.0,0.0,25.57,429.0
2020-10-23 02:10:00,2.34,3.12,215.2,0.0,0.0,0.0,0.0,0.0,25.04,427.4
2020-10-23 04:10:00,0.6,1.68,189.9,0.0,0.0,0.0,0.0,0.0,25.3,439.1
2020-10-23 06:10:00,1.89,2.4,216.2,0.0,0.0,0.0,0.0,0.0,24.88,431.3
2020-10-23 08:10:00,1.29,1.98,190.9,0.0,0.0,39.33,86.28,102.34,24.72,447.4
2020-10-23 10:10:00,2.82,3.97,157.4,0.0,0.0,89.54,190.05,225.98,25.46,435.8
2020-10-23 12:10:00,3.77,5.39,210.7,0.0,0.0,85.01,181.29,246.34,26.47,420.2
2020-10-23 14:10:00,2.6,3.58,193.0,0.0,0.0,55.76,120.96,177.72,26.69,419.1
2020-10-23 16:10:00,3.22,4.84,209.9,0.0,0.0,7.23,17.09,23.84,26.17,420.9
2020-10-23 18:10:00,3.21,5.99,222.8,0.0,80.0,0.0,0.0,0.0,25.62,425.2
2020-10-23 20:10:00,1.26,1.71,210.3,0.0,0.0,0.0,0.0,0.0,24.88,428.5
2020-10-23 22:10:00,0.36,0.79,298.9,0.0,0.0,0.0,0.0,0.0,24.14,435.2
2020-10-24 00:10:00,0.71,1.87,35.21,0.0,0.0,0.0,0.0,0.0,23.4,433.2
2020-10-24 02:10:00,0.41,0.85,294.4,0.0,0.0,0.0,0.0,0.0,22.88,427.7
2020-10-24 04:10:00,1.4,2.4,224.4,0.0,0.0,0.0,0.0,0.0,21.56,437.5
2020-10-24 06:10:00,1.21,2.71,156.0,0.0,0.0,0.0,0.0,0.0,20.15,462.8
2020-10-24 08:10:00,0.63,1.42,196.9,0.0,0.0,137.85,246.54,273.16,19.59,459.2
2020-10-24 10:10:00,5.46,7.72,208.5,0.0,0.0,397.71,750.71,803.77,25.41,419.9
2020-10-24 12:10:00,6.07,9.32,207.9,0.0,0.0,445.24,855.61,892.16,26.2,418.2
2020-10-24 14:10:00,5.56,8.53,211.4,0.0,0.0,259.85,507.11,852.29,26.58,415.7
2020-10-24 16:10:00,5.9,8.49,211.2,0.0,0.0,75.79,141.71,180.23,27.04,416.1
2020-10-24 18:10:00,3.59,5.75,210.2,0.0,0.0,0.0,0.0,0.0,24.44,419.1
2020-10-24 20:10:00,2.97,3.67,218.7,0.0,0.0,0.0,0.0,0.0,22.75,423.7
2020-10-24 22:10:00,2.61,3.27,216.1,0.0,0.0,0.0,0.0,0.0,22.08,421.4
2020-10-25 00:10:00,2.54,3.69,187.1,0.0,0.0,0.0,0.0,0.0,20.77,429.7
2020-10-25 02:10:00,2.8,4.48,186.6,0.0,0.0,0.0,0.0,0.0,20.1,423.6
2020-10-25 04:10:00,2.86,3.81,188.7,0.0,0.0,0.0,0.0,0.0,19.87,428.2
2020-10-25 06:10:00,3.15,4.12,216.6,0.0,0.0,0.0,0.0,0.0,19.09,426.5
2020-10-25 08:10:00,3.92,6.0,174.9,0.0,0.0,118.06,215.92,229.63,19.25,429.9
2020-10-25 10:10:00,6.04,12.04,204.9,0.0,0.0,350.0,655.24,665.17,22.91,417.2
2020-10-25 12:10:00,6.69,8.69,195.6,0.0,0.0,242.32,477.91,508.95,25.0,415.7
2020-10-25 14:10:00,3.2,4.71,184.7,0.0,0.0,228.72,452.01,490.1,26.35,413.5
2020-10-25 16:10:00,3.27,4.08,197.6,0.0,0.0,26.18,55.4,58.73,25.82,415.6
2020-10-25 18:10:00,3.38,4.58,209.4,0.0,0.0,0.0,0.0,0.0,24.07,420.6
2020-10-25 20:10:00,2.43,3.77,175.2,0.0,0.0,0.0,0.0,0.0,22.96,433.8
2020-10-25 22:10:00,3.96,5.24,219.5,0.0,0.0,0.0,0.0,0.0,22.66,427.9
2020-10-26 00:10:00,0.89,1.49,199.1,0.0,0.0,0.0,0.0,0.0,22.14,435.2
2020-10-26 02:10:00,1.74,3.14,180.6,0.0,0.0,0.0,0.0,0.0,21.8,442.3
2020-10-26 04:10:00,1.26,2.02,218.9,0.0,0.0,0.0,0.0,0.0,21.52,447.1
2020-10-26 06:10:00,0.84,1.91,191.3,0.1,420.0,0.0,0.0,0.0,21.41,465.4
2020-10-26 08:10:00,1.51,2.26,174.9,0.0,0.0,60.99,120.77,157.15,20.47,465.0
2020-10-26 10:10:00,0.77,1.13,193.4,0.1,580.0,44.57,102.1,104.94,20.73,469.8
2020-10-26 12:10:00,0.89,2.78,122.6,0.0,0.0,53.76,124.55,145.55,21.42,462.5
2020-10-26 14:10:00,0.9,2.02,207.2,0.0,570.0,26.35,64.57,70.35,21.76,429.1
2020-10-26 16:10:00,0.98,1.42,227.6,0.0,0.0,25.6,53.47,58.43,21.63,420.0
2020-10-26 18:10:00,1.73,2.02,226.5,0.0,0.0,0.0,0.0,0.0,20.84,424.1
2020-10-26 20:10:00,1.59,2.21,183.9,0.0,0.0,0.0,0.0,0.0,19.89,425.3
2020-10-26 22:10:00,2.47,3.24,203.2,0.0,0.0,0.0,0.0,0.0,19.08,421.6
2020-10-27 00:10:00,2.61,3.51,212.7,0.0,0.0,0.0,0.0,0.0,18.44,422.6
2020-10-27 02:10:00,2.74,3.95,209.8,0.0,0.0,0.0,0.0,0.0,17.98,420.7
2020-10-27 04:10:00,1.69,2.96,157.6,0.0,0.0,0.0,0.0,0.0,17.71,420.9
2020-10-27 06:10:00,1.82,2.89,193.4,0.0,0.0,0.0,0.0,0.0,17.77,428.1
2020-10-27 08:10:00,3.34,4.03,211.6,0.0,0.0,128.94,232.34,269.98,17.04,426.2
2020-10-27 10:10:00,4.28,7.32,195.2,0.0,0.0,281.6,541.4,759.2,19.11,422.0
2020-10-27 12:10:00,5.17,8.09,206.2,0.0,0.0,206.32,415.41,552.31,20.7,418.3
2020-10-27 14:10:00,4.82,6.71,204.4,0.0,0.0,322.8,623.86,642.67,21.64,415.7
2020-10-27 16:10:00,3.98,5.71,206.2,0.0,0.0,86.22,140.68,191.59,22.62,413.9
2020-10-27 18:10:00,2.32,3.23,206.7,0.0,0.0,0.0,0.0,0.0,20.37,416.8
2020-10-27 20:10:00,2.95,4.13,183.9,0.0,0.0,0.0,0.0,0.0,18.51,426.3
2020-10-27 22:10:00,4.14,6.36,183.3,0.0,0.0,0.0,0.0,0.0,17.76,424.2
2020-10-28 00:10:00,5.09,7.06,185.3,0.0,0.0,0.0,0.0,0.0,17.71,421.6
2020-10-28 02:10:00,4.28,6.09,178.6,0.0,0.0,0.0,0.0,0.0,17.73,421.3
2020-10-28 04:10:00,3.97,5.26,186.1,0.0,0.0,0.0,0.0,0.0,18.46,421.1
2020-10-28 06:10:00,2.7,3.78,168.7,0.0,0.0,0.0,0.0,0.0,19.02,422.2
2020-10-28 08:10:00,0.94,1.99,184.6,0.0,0.0,36.53,76.24,82.7,18.59,427.1
2020-10-28 10:10:00,3.41,5.34,197.5,0.0,0.0,125.98,259.74,279.05,19.62,420.1
2020-10-28 12:10:00,4.12,6.37,213.3,0.0,0.0,191.22,390.52,451.34,21.61,418.3
2020-10-28 14:10:00,5.03,6.72,213.3,0.0,0.0,118.74,246.75,702.19,22.79,418.5
2020-10-28 16:10:00,2.16,3.0,183.6,0.0,330.0,17.59,40.24,54.37,22.99,424.3
2020-10-28 18:10:00,4.38,5.58,229.4,0.0,0.0,0.0,0.0,0.0,20.32,422.3
2020-10-28 20:10:00,2.86,3.58,222.3,0.0,0.0,0.0,0.0,0.0,18.29,419.2
2020-10-28 22:10:00,2.2,3.19,184.1,0.0,0.0,0.0,0.0,0.0,18.47,425.9
2020-10-29 00:10:00,3.83,5.02,187.4,0.0,0.0,0.0,0.0,0.0,18.99,419.9
2020-10-29 02:10:00,4.04,5.49,188.8,0.0,0.0,0.0,0.0,0.0,19.03,421.2
2020-10-29 04:10:00,5.5,7.96,207.8,0.0,0.0,0.0,0.0,0.0,19.63,418.1
2020-10-29 06:10:00,1.67,2.62,208.1,0.0,0.0,0.0,0.0,0.0,19.63,420.7
2020-10-29 08:10:00,1.51,2.52,202.1,0.0,0.0,6.44,16.2,18.55,19.92,418.9
2020-10-29 10:10:00,0.56,1.38,81.8,0.1,0.0,320.52,612.38,831.65,19.07,414.5
2020-10-29 12:10:00,4.02,8.63,286.3,0.0,80.0,86.58,182.23,662.56,21.25,414.2
2020-10-29 14:10:00,1.26,3.2,275.2,0.0,0.0,323.48,616.29,681.53,21.86,413.3
2020-10-29 16:10:00,0.72,1.03,215.1,0.0,0.0,14.82,42.82,46.92,22.71,413.8
2020-10-29 18:10:00,1.43,2.23,209.8,0.0,0.0,0.0,0.0,0.0,20.44,420.9
2020-10-29 20:10:00,1.87,2.71,201.0,0.0,0.0,0.0,0.0,0.0,19.09,419.7
2020-10-29 22:10:00,0.53,1.34,292.3,0.0,290.0,0.0,0.0,0.0,19.18,418.6
2020-10-30 00:10:00,1.31,2.19,203.5,0.1,600.0,0.0,0.0,0.0,18.79,433.7
2020-10-30 02:10:00,2.1,3.42,189.1,0.2,600.0,0.07,0.0,0.0,18.22,428.9
2020-10-30 04:10:00,3.89,5.9,203.1,0.2,600.0,0.0,0.0,0.0,18.28,422.2
2020-10-30 06:10:00,0.81,2.16,69.18,0.1,560.0,0.0,0.0,0.0,19.26,424.2
2020-10-30 08:10:00,1.71,2.81,220.4,0.0,0.0,19.66,41.0,53.13,20.28,421.6
2020-10-30 10:10:00,1.95,3.97,206.8,0.1,600.0,62.01,141.97,146.13,21.88,416.6
2020-10-30 12:10:00,2.09,4.17,217.8,0.0,430.0,107.99,235.92,287.93,22.53,416.4
2020-10-30 14:10:00,1.2,3.28,210.5,0.0,0.0,52.19,114.3,129.81,23.69,415.3
2020-10-30 16:10:00,2.22,4.61,252.2,0.0,0.0,18.28,37.39,45.27,23.49,416.7
2020-10-30 18:10:00,1.36,4.76,192.3,0.0,0.0,0.0,0.0,0.0,23.42,418.7
2020-10-30 20:10:00,2.24,4.25,270.0,0.0,0.0,0.34,0.0,0.0,23.12,417.6
2020-10-30 22:10:00,2.43,4.53,251.6,0.0,0.0,0.06,0.0,0.0,23.34,416.7
2020-10-31 00:10:00,1.26,2.62,277.4,0.0,0.0,0.0,0.0,0.0,23.32,419.6
2020-10-31 02:10:00,0.87,2.87,261.5,0.0,0.0,0.0,0.0,0.0,23.2,419.8
2020-10-31 04:10:00,1.64,2.85,246.8,0.0,0.0,0.0,0.0,0.0,23.38,421.7
2020-10-31 06:10:00,0.88,1.83,225.3,0.0,0.0,0.0,0.0,0.0,23.29,423.5
2020-10-31 08:10:00,2.92,5.03,213.7,0.0,0.0,38.79,84.51,102.44,23.32,426.2
2020-10-31 10:10:00,1.94,3.54,228.4,0.0,0.0,186.72,386.11,389.91,24.11,420.6
2020-10-31 12:10:00,1.19,1.9,145.1,0.0,0.0,64.9,139.92,158.24,25.81,422.4
2020-10-31 14:10:00,3.69,5.88,178.2,0.0,0.0,175.03,354.85,415.52,25.95,416.1
2020-10-31 16:10:00,3.44,5.62,181.7,0.0,0.0,19.08,40.17,46.33,24.72,417.9
2020-10-31 18:10:00,3.73,5.27,192.1,0.0,0.0,0.0,0.0,0.0,23.16,417.7
2020-10-31 20:10:00,2.77,3.64,180.1,0.0,0.0,0.0,0.0,0.0,21.2,424.9
2020-10-31 22:10:00,2.88,3.84,194.1,0.0,0.0,0.0,0.0,0.0,20.3,424.6
2020-11-01 00:10:00,1.42,2.04,186.1,0.0,0.0,0.0,0.0,0.0,19.44,427.4
2020-11-01 02:10:00,1.7,3.21,213.7,0.0,0.0,0.09,0.0,0.0,19.94,431.7
2020-11-01 04:10:00,1.05,1.94,163.7,0.0,300.0,0.0,0.0,0.0,20.56,429.6
2020-11-01 06:10:00,1.78,3.68,159.7,0.0,0.0,0.0,0.0,0.0,20.83,431.4
2020-11-01 08:10:00,1.0,1.97,166.8,0.0,0.0,16.9,36.69,42.14,21.1,435.4
2020-11-01 10:10:00,2.12,3.09,153.3,0.0,600.0,59.21,134.37,155.91,21.98,432.6
2020-11-01 12:10:00,3.95,5.69,206.8,0.0,0.0,162.94,343.15,366.52,22.64,429.4
2020-11-01 14:10:00,4.55,7.28,206.8,0.0,0.0,123.48,252.83,285.64,23.98,428.2
2020-11-01 16:10:00,2.91,4.08,169.9,0.0,0.0,16.45,36.41,48.45,24.05,429.6
2020-11-01 18:10:00,2.33,3.89,166.8,0.0,90.0,0.0,0.0,0.0,24.03,428.6
2020-11-01 20:10:00,3.27,4.66,192.8,0.0,0.0,0.0,0.0,0.0,24.12,423.5
2020-11-01 22:10:00,2.2,3.4,187.3,0.0,0.0,0.0,0.0,0.0,24.18,422.6
2020-11-02 00:10:00,1.66,2.78,168.9,0.0,0.0,0.0,0.0,0.0,24.42,422.4
2020-11-02 02:10:00,3.38,5.97,187.8,0.0,0.0,0.0,0.0,0.0,24.58,420.0
2020-11-02 04:10:00,5.26,7.19,206.4,0.0,0.0,0.0,0.0,0.0,25.1,418.9
2020-11-02 06:10:00,4.63,7.83,212.6,0.0,0.0,0.0,0.0,0.0,25.02,419.3
